WRINV_NO,FIRE_TYPE_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,BLDG_SRTRF_NM,BLDG_RSCU_DNGCT,GRND_NOFL,UDGD_NOFL,GFA,BTTM_AREA,BLDG_STTS_NM,DTH_CNT,INJPSN_CNT,HNL_DAM_CNT,PRPT_DAM_AMT,OCRN_YR,SEASN_NM,QTR_NO,OCRN_YMD,OCRN_TM,OCRN_MM,OCRN_DAY,OCRN_HR,OCRN_MN,DCLR_DOW,FRSTN_NM,CNTR_NM,LFDAU_NM,DSPT_REQ_TM,FIRE_SUPESN_REQ_TM,GRNDS_CTPV_NM,GRNDS_SGG_NM,CTY_FRMVL_SE_NM,DAMG_RGN_LOT,DAMG_RGN_LAT,GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,IGTN_HTSRC_LCLSF_NM,IGTN_HTSRC_SCLSF_NM,IGTN_DMNT_LCLSF_NM,IGTN_DMNT_SCLSF_NM,FRST_IGOBJ_LCLSF_NM,FRST_IGOBJ_SCLSF_NM,IGTN_ISTR_LCLSF_NM,IGTN_ISTR_SCLSF_NM,CMBS_EXPOBJ_LCLSF_NM,CMBS_EXPOBJ_SCLSF_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,FCLT_PLC_SCLSF_NM,IGTN_FLR_NM,SO_AREA,FIRE_INSRNC_OBLG_JOIN_TRGT_YN,ARSON_MNG_TRGT_YN,MUB_YN,EMRG_CNTRL_YN,IGTN_PLC_NM,VHCL_IGTN_PSTN_NM,FND_FIRE_SE_NM,FND_FIRE_IGTN_BRNCH_NM,HR_UNIT_ARTMP,HR_UNIT_RN,HR_UNIT_WSPD,HR_UNIT_WNDRCT,HR_UNIT_HUM,HR_UNIT_SNWFL,HR_UNIT_VSDST,행정동
231027153157729,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3.0,1.0,577.0,156.24,사용중,0,0,0,83,2023,가을,4,20231027,130000,10,27,13,0,금요일,강남소방서,역삼119안전센터,,623,808,서울특별시,강남구,도시,127.0435421,37.50719783,3.0,1.6,0.0,작동기기,기기 전도/복사열/기기발열,부주의,가연물 근접방치,종이/목재/건초등,기타(종이/목재/건초등),,,,,주거,단독주택,다가구주택,2.0,1.0,N,N,N,N,,,,,18.1,,3.0,50.0,59.0,,3007.0,역삼1동
231027194518250,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,11.0,2.0,1988.51,198.2,사용중,0,0,0,172,2023,가을,4,20231027,181300,10,27,18,13,금요일,강남소방서,역삼119안전센터,,434,0,서울특별시,강남구,도시,127.0390235,37.50277132,2.6,1.1,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,목재/ 합판,,,,,생활서비스,음식점,커피숍/다방/카페(휴게),2.0,2.0,N,Y,N,N,,,,,17.0,,1.0,290.0,57.0,,3625.0,역삼1동
231030041501380,자동차/철도차량,,,,,,,,,,0,0,0,23100,2023,가을,4,20231030,13000,10,30,1,30,월요일,강남소방서,역삼119안전센터,,322,957,서울특별시,강남구,도시,127.0339432,37.5073166,5.2,3.4,0.0,작동기기,전기적 아크(단락),부주의,기기(전기/ 기계 등) 사용.설치부주의,전기/전자,전기/ 전자기기 내부배선,차량/ 선박부품,기타(차량/선박부품),,,자동차/철도차량,자동차,승용자동차,,,N,N,N,N,일반도로,엔진룸,,,12.2,,2.0,360.0,72.0,,1919.0,역삼1동
231110011955739,기타(쓰레기 화재등),,,,,,,,,,0,0,0,18,2023,가을,4,20231109,232300,11,9,23,23,목요일,강남소방서,역삼119안전센터,,305,425,서울특별시,강남구,도시,127.037432,37.49914776,3.7,2.2,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,쓰레기류,쓰레기,기타,야외,쓰레기,,,N,N,N,N,,,,,10.6,,2.0,290.0,80.0,,1071.0,역삼1동
231112124956352,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,0.0,537.99,263.4,사용중,0,0,0,83,2023,가을,4,20231112,111200,11,12,11,12,일요일,강남소방서,역삼119안전센터,,230,0,서울특별시,강남구,도시,127.0371548,37.5071364,3.5,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,주거,공동주택,다세대주택,1.0,1.0,N,N,N,N,,,,,2.2,,3.0,270.0,46.0,,3428.0,역삼1동
231113065741343,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3.0,1.0,504.33,163.77,사용중,0,0,0,1370,2023,가을,4,20231113,43700,11,13,4,37,월요일,강남소방서,역삼119안전센터,,415,2445,서울특별시,강남구,도시,127.0330705,37.50063064,3.8,2.2,0.0,불꽃/ 불티,굴뚝(연통) 아궁이,부주의,불씨/불꽃/화원방치,기타,기타,,,기타,기타,판매/업무시설,일반업무,일반빌딩,-1.0,30.0,N,N,Y,N,,,,,-1.3,,2.0,320.0,69.0,,2487.0,역삼1동
231114184457845,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,16.0,6.0,38335.82,2033.5,사용중,0,0,0,1877,2023,가을,4,20231114,103400,11,14,10,34,화요일,강남소방서,역삼119안전센터,,417,2447,서울특별시,강남구,도시,127.0325377,37.4907311,3.6,1.3,0.0,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,,,,,판매/업무시설,일반업무,오피스텔,-5.0,10.0,N,Y,N,N,,,,,4.1,,2.0,70.0,63.0,,2228.0,역삼1동
231118001320066,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,16.0,6.0,38335.82,2033.5,사용중,0,0,0,16,2023,가을,4,20231117,113100,11,17,11,31,금요일,강남소방서,역삼119안전센터,,419,15,서울특별시,강남구,도시,127.0324485,37.49096607,3.6,0.6,0.0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전선피복,,,,,판매/업무시설,일반업무,오피스텔,3.0,1.0,N,N,N,N,,,,,5.1,,3.0,270.0,42.0,,5000.0,역삼1동
231118022550637,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,2.0,4123.21,625.83,사용중,0,0,0,549,2023,가을,4,20231118,11800,11,18,1,18,토요일,강남소방서,역삼119안전센터,,346,1100,서울특별시,강남구,도시,127.0314798,37.49379072,3.5,1.1,0.0,작동기기,기기 전도/복사열/기기발열,기계적 요인,과열/ 과부하,기타,기타,,,,,판매/업무시설,일반업무,기타 일반업무시설,1.0,0.0,N,N,N,N,,,,,-2.2,,4.0,290.0,50.0,,4821.0,역삼1동
231118153233318,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,15.0,2.0,4109.07,392.23,사용중,0,0,0,4550,2023,가을,4,20231118,112600,11,18,11,26,토요일,강남소방서,역삼119안전센터,,558,1809,서울특별시,강남구,도시,127.0331066,37.50676359,3.7,2.1,0.0,작동기기,기기 전도/복사열/기기발열,부주의,가연물 근접방치,기타,기타,,,,,판매/업무시설,일반업무,오피스텔,10.0,20.0,N,N,N,N,,,,,1.0,,4.0,270.0,53.0,,2824.0,역삼1동
231121170637261,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,12.0,2.0,1927.33,195.54,신축,0,0,0,12,2023,가을,4,20231121,160000,11,21,16,0,화요일,강남소방서,역삼119안전센터,,430,0,서울특별시,강남구,도시,127.0391973,37.50210849,2.7,1.6,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,공동주택,주상복합아파트,1.0,0.0,N,N,N,N,,,,,14.5,,2.0,230.0,32.0,,2218.0,역삼1동
231122071827483,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,0.0,615.76,146.74,사용중,0,0,0,104,2023,가을,4,20231122,54900,11,22,5,49,수요일,강남소방서,역삼119안전센터,,450,1100,서울특별시,강남구,도시,127.0394609,37.50423829,2.8,1.2,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,주거,단독주택,다가구주택,4.0,0.0,N,N,N,N,,,,,3.6,,2.0,20.0,82.0,,1289.0,역삼1동
231124174144749,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4.0,1.0,375.8,76.78,사용중,0,0,0,103,2023,가을,4,20231124,165900,11,24,16,59,금요일,강남소방서,역삼119안전센터,,314,33,서울특별시,강남구,도시,127.0323885,37.49215925,4.2,2.2,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,생활서비스,음식점,패스트푸드,1.0,1.0,N,N,N,N,,,,,1.1,,4.0,290.0,36.0,,4084.0,역삼1동
231213193159830,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6.0,1.0,2687.58,536.4,사용중,0,0,0,460,2023,겨울,4,20231213,175700,12,13,17,57,수요일,강남소방서,역삼119안전센터,,333,0,서울특별시,강남구,도시,127.03632,37.4936036,4.4,1.9,0.0,작동기기,기기 전도/복사열/기기발열,부주의,가연물 근접방치,기타,기타,,,,,주거,공동주택,다세대주택,5.0,2.0,N,N,N,N,,,,,9.5,,3.0,70.0,64.0,,3832.0,역삼1동
231220213351987,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,3.0,1.0,477.96,132.3,사용중,0,0,0,5690,2023,겨울,4,20231220,160900,12,20,16,9,수요일,강남소방서,역삼119안전센터,,445,3355,서울특별시,강남구,도시,127.0353041,37.50573124,3.4,1.5,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전선피복,,,,,주거,공동주택,다세대주택,2.0,23.0,N,N,N,N,,,,,-6.2,,4.0,270.0,53.0,0.7,1764.0,역삼1동
231221124830314,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,2.0,2.0,699.72,168.58,신축,0,0,0,250,2023,겨울,4,20231221,112600,12,21,11,26,목요일,강남소방서,역삼119안전센터,,650,25,서울특별시,강남구,도시,127.0313251,37.50448886,3.8,2.8,0.0,작동기기,불꽃/ 스파크/ 정전기,부주의,용접/ 절단/ 연마,합성수지,우레탄,,,,,판매/업무시설,일반업무,일반회사,-1.0,0.0,N,N,N,N,,,,,-12.5,,5.0,290.0,54.0,0.5,2746.0,역삼1동
231225231341947,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,1.0,1085.16,195.73,사용중,0,0,0,40,2023,겨울,4,20231225,215200,12,25,21,52,월요일,강남소방서,역삼119안전센터,,322,426,서울특별시,강남구,도시,127.046799,37.50563649,2.3,1.6,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,콘센트/ 스위치류,,,,,생활서비스,일상서비스,기타 일상서비스,5.0,1.0,N,Y,N,N,,,,,-1.7,,1.0,290.0,77.0,,1172.0,역삼1동
231227025931483,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,,677.99,144.55,사용중,0,0,0,94,2023,겨울,4,20231227,13600,12,27,1,36,수요일,강남소방서,역삼119안전센터,,250,1228,서울특별시,강남구,도시,127.0364667,37.49411653,3.8,0.6,0.0,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,전기/전자,콘센트/ 스위치류,,,,,주거,공동주택,다세대주택,2.0,1.0,N,N,N,N,,,,,0.1,,1.0,50.0,84.0,,572.0,역삼1동
231227194633882,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4.0,1.0,782.64,200.22,사용중,0,0,0,903,2023,겨울,4,20231227,142900,12,27,14,29,수요일,강남소방서,역삼119안전센터,,223,802,서울특별시,강남구,도시,127.0414539,37.50707496,3.0,3.0,0.0,작동기기,기기 전도/복사열/기기발열,기계적 요인,과열/ 과부하,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,주거,공동주택,다세대주택,-1.0,3.0,N,N,N,N,,,,,5.8,,2.0,360.0,61.0,,585.0,역삼1동
231231202739588,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6.0,2.0,1896.33,214.23,사용중,0,0,0,393,2023,겨울,4,20231231,180000,12,31,18,0,일요일,강남소방서,역삼119안전센터,,152,1825,서울특별시,강남구,도시,127.0396046,37.49446178,3.6,1.4,0.0,작동기기,전기적 아크(단락),전기적 요인,층간단락,전기/전자,작동장치(모터/ 히터/ 램프 등),,,,,생활서비스,오락시설,PC방(인터넷게임제공업),-1.0,3.0,N,N,Y,N,,,,,3.1,,1.0,250.0,89.0,2.5,1503.0,역삼1동
240101101509065,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3.0,1.0,555.85,0.0,사용중,0,0,0,319,2024,겨울,1,20240101,83800,1,1,8,38,월요일,강남소방서,역삼119안전센터,,342,19,서울특별시,강남구,도시,127.0388074,37.50310576,2.8,1.3,0.0,작동기기,기기 전도/복사열/기기발열,기계적 요인,과열/ 과부하,전기/전자,작동장치(모터/ 히터/ 램프 등),,,,,생활서비스,음식점,횟집,1.0,0.0,N,N,N,N,,,,,,,,,,,,역삼1동
240110093901143,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,1.0,599.94,99.0,사용중,0,0,0,15728,2024,겨울,1,20240110,81400,1,10,8,14,수요일,강남소방서,역삼119안전센터,,216,2919,서울특별시,강남구,도시,127.0346201,37.49885367,3.7,2.0,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전기/ 전자기기 절연유,,,,,생활서비스,음식점,치킨/족발,1.0,79.0,N,N,N,N,,,,,-3.7,,2.0,340.0,94.0,2.9,342.0,역삼1동
240115205853764,건축/구조물,양식(옥),벽돌조,슬라브가,1.0,2.0,1.0,299.51,118.38,사용중,0,0,0,800,2024,겨울,1,20240115,193100,1,15,19,31,월요일,강남소방서,역삼119안전센터,,0,1842,서울특별시,강남구,도시,127.031171,37.5034768,3.7,2.6,0.0,작동기기,기기 전도/복사열/기기발열,부주의,기타(부주의),기타,기타,,,,,주거,단독주택,단독주택,1.0,0.0,N,N,N,N,,,,,-2.0,,3.0,270.0,41.0,,4352.0,역삼1동
240118233350497,기타(쓰레기 화재등),,,,,,,,,,0,0,0,50,2024,겨울,1,20240118,225300,1,18,22,53,목요일,강남소방서,역삼119안전센터,,238,522,서울특별시,강남구,도시,127.0438121,37.50492719,2.4,1.3,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,4.8,,4.0,50.0,75.0,,1969.0,역삼1동
240123151126301,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,1.0,1014.64,194.2,사용중,0,0,0,299,2024,겨울,1,20240123,125800,1,23,12,58,화요일,강남소방서,역삼119안전센터,,334,48,서울특별시,강남구,도시,127.0402772,37.50567057,2.8,1.3,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,단독주택,다가구주택,1.0,0.0,N,Y,N,N,,,,,-10.4,,4.0,270.0,49.0,,3110.0,역삼1동
240124235358735,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,9.0,3.0,4286.27,355.05,사용중,0,0,0,1130,2024,겨울,1,20240124,215200,1,24,21,52,수요일,강남소방서,역삼119안전센터,,331,2201,서울특별시,강남구,도시,127.0426827,37.5096577,3.1,1.9,0.0,불꽃/ 불티,용접/ 절단/ 연마,부주의,용접/ 절단/ 연마,합성수지,기타(합성수지),,,,,판매/업무시설,일반업무,일반빌딩,-1.0,8.0,N,Y,N,N,,,,,-7.1,,2.0,290.0,55.0,,2856.0,역삼1동
240128213701825,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3.0,1.0,435.34,115.14,사용중,0,0,0,6,2024,겨울,1,20240128,203900,1,28,20,39,일요일,강남소방서,역삼119안전센터,,300,0,서울특별시,강남구,도시,127.0363742,37.49267117,4.1,1.0,0.0,작동기기,전기적 아크(단락),제품결함,기타(제품결함),전기/전자,작동장치(모터/ 히터/ 램프 등),계절용 기기,전기히터/스토브,,,주거,공동주택,다세대주택,-1.0,0.0,N,N,N,N,,,,,-0.9,,2.0,270.0,64.0,,2328.0,역삼1동
240129230205105,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3.0,1.0,538.48,134.62,사용중,0,0,0,718,2024,겨울,1,20240129,205500,1,29,20,55,월요일,강남소방서,역삼119안전센터,,143,2441,서울특별시,강남구,도시,127.0393271,37.49341217,3.7,0.5,0.0,불꽃/ 불티,용접/ 절단/ 연마,부주의,용접/ 절단/ 연마,종이/목재/건초등,목재/ 합판,,,,,주거,기타주택,기타 주택,1.0,5.0,N,N,N,N,,,,,0.8,,3.0,320.0,64.0,,1197.0,역삼1동
240203040333305,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4.0,1.0,498.92,113.15,사용중,0,0,0,400,2024,겨울,1,20240203,30800,2,3,3,8,토요일,강남소방서,역삼119안전센터,,257,333,서울특별시,강남구,도시,127.0429203,37.5045036,2.4,0.9,0.0,작동기기,기기 전도/복사열/기기발열,기계적 요인,과열/ 과부하,기타,기타,,,,,생활서비스,음식점,커피숍/다방/카페,1.0,0.0,N,N,N,N,,,,,-0.2,,2.0,50.0,78.0,,826.0,역삼1동
240216223143181,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,1.0,1345.37,234.3,사용중,0,0,0,824,2024,겨울,1,20240216,202100,2,16,20,21,금요일,강남소방서,역삼119안전센터,,326,4644,서울특별시,강남구,도시,127.0312806,37.49546458,2.9,1.2,0.0,불꽃/ 불티,모닥불/ 연탄/ 숯,부주의,불씨/불꽃/화원방치,종이/목재/건초등,목재/ 합판,,,,,생활서비스,음식점,한식,1.0,5.0,N,Y,N,N,,,,,3.0,,3.0,270.0,67.0,,1361.0,역삼1동
240226162340188,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,1.0,1381.71,248.0,사용중,0,0,0,34,2024,겨울,1,20240226,144400,2,26,14,44,월요일,강남소방서,역삼119안전센터,,616,2344,서울특별시,강남구,도시,127.0351597,37.50540708,3.4,2.4,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,기타,기타,조명/ 간판,LED조명,,,생활서비스,오락시설,기타 오락시설,-1.0,1.0,N,N,N,N,,,,,8.4,,1.0,50.0,45.0,,3375.0,역삼1동
240229155645548,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,0.0,630.11,166.38,사용중,0,0,0,65,2024,겨울,1,20240229,140600,2,29,14,6,목요일,강남소방서,역삼119안전센터,,308,43,서울특별시,강남구,도시,127.0410372,37.50887971,3.2,1.6,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전선피복,,,,,주거,공동주택,다세대주택,1.0,1.0,N,Y,N,N,,,,,8.4,,1.0,270.0,55.0,,1125.0,역삼1동
240308150704786,기타(쓰레기 화재등),,,,,,,,,,0,0,0,692,2024,봄,1,20240308,132800,3,8,13,28,금요일,강남소방서,역삼119안전센터,,342,928,서울특별시,강남구,도시,127.0342037,37.50535676,3.4,1.4,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,건초,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,5.9,,5.0,270.0,32.0,,2785.0,역삼1동
240310123731115,기타(쓰레기 화재등),,,,,,,,,,0,0,0,16,2024,봄,1,20240310,113300,3,10,11,33,일요일,강남소방서,역삼119안전센터,,339,748,서울특별시,강남구,도시,127.03162,37.49552368,4.3,1.1,0.0,담뱃불/ 라이터불,라이터불/ 성냥불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,6.3,,2.0,200.0,42.0,,2197.0,역삼1동
240313123607418,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,13.0,3.0,4995.93,323.36,사용중,0,0,0,132,2024,봄,1,20240313,110900,3,13,11,9,수요일,강남소방서,역삼119안전센터,,418,37,서울특별시,강남구,도시,127.0303605,37.49614553,5.1,1.3,0.0,작동기기,기기 전도/복사열/기기발열,부주의,가연물 근접방치,기타,기타,,,,,판매/업무시설,일반업무,오피스텔,7.0,0.0,N,N,N,N,,,,,8.6,,3.0,200.0,58.0,,1690.0,역삼1동
240318202318250,건축/구조물,양식(옥),철근콘크리트조,시멘트기와,,2.0,1.0,324.57,180.51,사용중,0,0,0,57,2024,봄,1,20240318,193000,3,18,19,30,월요일,강남소방서,역삼119안전센터,,510,500,서울특별시,강남구,도시,127.0287539,37.50043503,3.7,2.1,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,생활서비스,음식점,호프집,1.0,1.0,N,N,N,N,,,,,8.3,,4.0,290.0,18.0,,5000.0,역삼1동
240320204334272,기타(쓰레기 화재등),,,,,,,,,,0,0,0,42,2024,봄,1,20240320,191100,3,20,19,11,수요일,강남소방서,역삼119안전센터,,405,700,서울특별시,강남구,도시,127.0301605,37.49630064,3.8,1.4,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,5.3,,3.0,250.0,51.0,,2769.0,역삼1동
240402165656107,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,6.0,0.0,962.88,262.7,사용중,0,0,0,221,2024,봄,2,20240402,155500,4,2,15,55,화요일,강남소방서,역삼119안전센터,,300,800,서울특별시,강남구,도시,127.0390326,37.49336887,3.8,1.3,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,공동주택,다세대주택,1.0,3.0,N,N,N,N,,,,,23.6,,4.0,270.0,22.0,,1956.0,역삼1동
240411083521517,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,11.0,2.0,1998.92,185.71,사용중,0,0,0,3741,2024,봄,2,20240411,54200,4,11,5,42,목요일,강남소방서,역삼119안전센터,,328,1942,서울특별시,강남구,도시,127.035352,37.49909899,2.4,3.5,0.0,작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,전기/전자,기타(전기/전자),생활기기,전동킥보드,,,판매/업무시설,일반업무,일반회사,11.0,10.0,N,Y,N,N,,,,,11.7,,2.0,50.0,79.0,,1368.0,역삼1동
240412205238345,기타(쓰레기 화재등),,,,,,,,,,0,0,0,52,2024,봄,2,20240412,181900,4,12,18,19,금요일,강남소방서,역삼119안전센터,,748,0,서울특별시,강남구,도시,127.0274208,37.50332357,4.5,2.4,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,1.0,N,N,N,N,,,,,21.7,,3.0,270.0,47.0,,2571.0,역삼1동
240420162240801,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4.0,1.0,575.29,117.34,사용중,0,0,0,135,2024,봄,2,20240420,143200,4,20,14,32,토요일,강남소방서,역삼119안전센터,,453,928,서울특별시,강남구,도시,127.0268897,37.50164387,4.2,1.9,0.0,작동기기,불꽃/ 스파크/ 정전기,부주의,음식물 조리중,식품,음식물,,,,,생활서비스,음식점,기타 음식점,-1.0,0.0,N,N,N,N,,,,,16.1,0.2,3.0,50.0,77.0,,1248.0,역삼1동
240425201459104,기타(쓰레기 화재등),,,,,,,,,,0,0,0,58,2024,봄,2,20240425,193000,4,25,19,30,목요일,강남소방서,역삼119안전센터,,130,30,서울특별시,강남구,도시,127.040595,37.50569303,2.6,1.3,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,1.0,N,N,N,N,,,,,18.0,,3.0,270.0,61.0,,692.0,역삼1동
240426082916455,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,12.0,4.0,24532.6,33.0,사용중,0,1,1,2205,2024,봄,2,20240426,60400,4,26,6,4,금요일,강남소방서,역삼119안전센터,,344,2737,서울특별시,강남구,도시,127.0350268,37.4985647,5.5,1.5,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,침구/직물류,이불(베개/시트),,,,,판매/업무시설,일반업무,오피스텔,3.0,5.0,N,Y,N,N,,,,,11.5,,2.0,20.0,89.0,,493.0,역삼1동
240429034627862,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,10.0,1.0,1947.88,191.52,사용중,0,0,0,499,2024,봄,2,20240429,12300,4,29,1,23,월요일,강남소방서,역삼119안전센터,,414,2805,서울특별시,강남구,도시,127.0385078,37.50241875,2.0,1.5,0.0,작동기기,기기 전도/복사열/기기발열,부주의,기타(부주의),침구/직물류,기타(침구/직물류),,,,,판매/업무시설,숙박시설,호텔,5.0,0.0,N,Y,N,N,,,,,19.0,,3.0,50.0,53.0,,2312.0,역삼1동
